Recall,Precision,Threshold
1.0,0.049062049062049064,9.155081e-05
1.0,0.04909747292418772,9.218893e-05
1.0,0.049132947976878616,9.2761155e-05
1.0,0.049168474331164135,9.300969e-05
1.0,0.049204052098408106,9.3061055e-05
1.0,0.049239681390296886,9.3146904e-05
1.0,0.04927536231884058,9.314869e-05
1.0,0.049311094996374184,9.3354276e-05
1.0,0.04934687953555878,9.3492716e-05
1.0,0.04938271604938271,9.397601e-05
1.0,0.04941860465116279,9.40211e-05
1.0,0.04945454545454545,9.450866e-05
1.0,0.049490538573508006,9.5028015e-05
1.0,0.049526584122359794,9.5365525e-05
1.0,0.04956268221574344,9.6960415e-05
1.0,0.049598832968636035,9.724821e-05
1.0,0.049635036496350364,9.749603e-05
1.0,0.04967129291453616,9.806059e-05
1.0,0.049707602339181284,9.8333825e-05
1.0,0.04974396488661302,9.8660785e-05
1.0,0.04978038067349927,9.897381e-05
1.0,0.04981684981684982,9.9251774e-05
1.0,0.04985337243401759,9.926257e-05
1.0,0.049889948642699924,9.9382e-05
1.0,0.049926578560939794,9.9482786e-05
1.0,0.04996326230712711,9.96363e-05
1.0,0.05,9.993614e-05
1.0,0.05003679175864607,0.00010034455
1.0,0.050073637702503684,0.00010040619
1.0,0.050110537951363304,0.00010069345
1.0,0.05014749262536873,0.00010133682
1.0,0.05018450184501845,0.00010229409
1.0,0.050221565731166914,0.00010249211
1.0,0.05025868440502587,0.00010272293
1.0,0.05029585798816568,0.000102739585
1.0,0.050333086602516654,0.00010300091
1.0,0.05037037037037037,0.000103428756
1.0,0.050407709414381024,0.00010370192
1.0,0.050445103857566766,0.00010373248
1.0,0.050482553823311065,0.0001040996
1.0,0.05052005943536404,0.000104267405
1.0,0.05055762081784387,0.00010529916
1.0,0.050595238095238096,0.000105987805
1.0,0.05063291139240506,0.000106622174
1.0,0.05067064083457526,0.00010735039
1.0,0.05070842654735272,0.0001075669
1.0,0.050746268656716415,0.00010833276
1.0,0.05078416728902166,0.00010865233
1.0,0.05082212257100149,0.00010868362
1.0,0.050860134629768135,0.00010870113
1.0,0.05089820359281437,0.00010885247
1.0,0.05093632958801498,0.00011018934
1.0,0.050974512743628186,0.00011039727
0.9852941176470589,0.05026256564141035,0.000110906905
0.9852941176470589,0.0503003003003003,0.000111360256
0.9852941176470589,0.05033809166040571,0.0001126528
0.9852941176470589,0.05037593984962406,0.000112761896
0.9852941176470589,0.05041384499623777,0.00011297025
0.9852941176470589,0.050451807228915665,0.00011353885
0.9852941176470589,0.050489826676714394,0.000113922004
0.9852941176470589,0.05052790346907994,0.000114483046
0.9852941176470589,0.050566037735849056,0.00011449244
0.9852941176470589,0.05060422960725076,0.00011515453
0.9852941176470589,0.050642479213907785,0.000115227245
0.9852941176470589,0.05068078668683813,0.0001158485
0.9852941176470589,0.050719152157456475,0.000115879
0.9852941176470589,0.05075757575757576,0.00011623624
0.9852941176470589,0.05079605761940864,0.00011633471
0.9852941176470589,0.05083459787556904,0.00011683085
0.9852941176470589,0.05087319665907365,0.00011692135
0.9852941176470589,0.050911854103343465,0.00011707263
0.9852941176470589,0.05095057034220532,0.00011736012
0.9852941176470589,0.05098934550989345,0.000117511954
0.9852941176470589,0.051028179741051026,0.00011760142
0.9852941176470589,0.051067073170731704,0.000117677584
0.9852941176470589,0.05110602593440122,0.000117765136
0.9852941176470589,0.05114503816793893,0.00011802967
0.9852941176470589,0.05118411000763942,0.00011837288
0.9852941176470589,0.05122324159021407,0.00011868834
0.9852941176470589,0.051262433052792655,0.000118712334
0.9852941176470589,0.05130168453292496,0.00011897671
0.9852941176470589,0.05134099616858238,0.00011910374
0.9852941176470589,0.05138036809815951,0.00011921896
0.9852941176470589,0.051419800460475826,0.00012105829
0.9852941176470589,0.05145929339477726,0.00012132952
0.9852941176470589,0.05149884704073789,0.00012206513
0.9852941176470589,0.05153846153846154,0.0001223083
0.9852941176470589,0.05157813702848345,0.00012274912
0.9852941176470589,0.05161787365177196,0.00012320587
0.9852941176470589,0.051657671549730146,0.00012331225
0.9852941176470589,0.05169753086419753,0.00012598565
0.9852941176470589,0.051737451737451735,0.00012606918
0.9852941176470589,0.0517774343122102,0.00012639898
0.9852941176470589,0.051817478731631866,0.00012649823
0.9852941176470589,0.05185758513931889,0.00012673813
0.9852941176470589,0.051897753679318356,0.00012678176
0.9852941176470589,0.05193798449612403,0.00012678611
0.9852941176470589,0.051978277734678044,0.00012751466
0.9852941176470589,0.05201863354037267,0.00012757146
0.9852941176470589,0.052059052059052056,0.00012792436
0.9852941176470589,0.052099533437014,0.00012867872
0.9852941176470589,0.052140077821011675,0.00012936805
0.9852941176470589,0.05218068535825545,0.0001293804
0.9852941176470589,0.05222135619641465,0.00012943259
0.9852941176470589,0.05226209048361934,0.00012948852
0.9852941176470589,0.05230288836846214,0.00012949987
0.9852941176470589,0.05234375,0.00012957954
0.9852941176470589,0.05238467552775606,0.00013095485
0.9852941176470589,0.05242566510172144,0.00013104154
0.9852941176470589,0.052466718872357085,0.00013195338
0.9852941176470589,0.052507836990595615,0.0001322388
0.9852941176470589,0.05254901960784314,0.00013228734
0.9852941176470589,0.05259026687598116,0.00013245105
0.9852941176470589,0.05263157894736842,0.00013289854
0.9852941176470589,0.05267295597484277,0.00013298511
0.9852941176470589,0.05271439811172305,0.00013316072
0.9852941176470589,0.05275590551181102,0.00013328268
0.9852941176470589,0.05279747832939322,0.00013365137
0.9852941176470589,0.0528391167192429,0.00013371384
0.9852941176470589,0.05288082083662194,0.0001337711
0.9852941176470589,0.05292259083728278,0.00013385392
0.9852941176470589,0.052964426877470355,0.00013419166
0.9852941176470589,0.05300632911392405,0.00013442156
0.9852941176470589,0.05304829770387965,0.00013457096
0.9852941176470589,0.05309033280507131,0.00013479931
0.9852941176470589,0.05313243457573354,0.00013508587
0.9852941176470589,0.05317460317460317,0.00013556796
0.9852941176470589,0.05321683876092136,0.00013621754
0.9852941176470589,0.05325914149443561,0.00013639197
0.9852941176470589,0.053301511535401754,0.00013742238
0.9852941176470589,0.05334394904458599,0.00013743194
0.9852941176470589,0.05338645418326693,0.00013811546
0.9852941176470589,0.05342902711323764,0.00013824551
0.9852941176470589,0.053471667996807665,0.0001382674
0.9852941176470589,0.05351437699680511,0.0001384463
0.9852941176470589,0.053557154276578735,0.00013915346
0.9852941176470589,0.0536,0.0001395429
0.9852941176470589,0.053642914331465175,0.00014008711
0.9852941176470589,0.05368589743589743,0.00014086993
0.9852941176470589,0.053728949478749,0.00014119699
0.9852941176470589,0.05377207062600321,0.00014163766
0.9852941176470589,0.05381526104417671,0.00014189004
0.9852941176470589,0.053858520900321546,0.0001424309
0.9852941176470589,0.053901850362027354,0.00014264484
0.9852941176470589,0.05394524959742351,0.00014319704
0.9852941176470589,0.053988718775181306,0.00014510873
0.9852941176470589,0.05403225806451613,0.00014523775
0.9852941176470589,0.05407586763518967,0.00014563813
0.9852941176470589,0.05411954765751212,0.00014576789
0.9852941176470589,0.054163298302344384,0.00014597166
0.9852941176470589,0.054207119741100325,0.0001471224
0.9852941176470589,0.05425101214574899,0.0001472014
0.9852941176470589,0.05429497568881685,0.00014732567
0.9852941176470589,0.054339010543390104,0.0001484303
0.9852941176470589,0.05438311688311688,0.00014846584
0.9852941176470589,0.054427294882209584,0.00014868104
0.9852941176470589,0.05447154471544716,0.00015040555
0.9852941176470589,0.05451586655817738,0.00015070099
0.9852941176470589,0.05456026058631922,0.00015095511
0.9852941176470589,0.05460472697636512,0.00015168883
0.9852941176470589,0.05464926590538336,0.0001518583
0.9852941176470589,0.054693877551020405,0.00015213077
0.9852941176470589,0.05473856209150327,0.00015216487
0.9852941176470589,0.05478331970564186,0.00015297708
0.9852941176470589,0.05482815057283143,0.00015312798
0.9852941176470589,0.054873054873054876,0.00015348232
0.9852941176470589,0.05491803278688524,0.00015393241
0.9852941176470589,0.054963084495488104,0.00015412526
0.9852941176470589,0.055008210180623976,0.00015427568
0.9852941176470589,0.05505341002465078,0.00015438473
0.9852941176470589,0.055098684210526314,0.00015443773
0.9852941176470589,0.0551440329218107,0.00015484956
0.9852941176470589,0.05518945634266886,0.0001551783
0.9852941176470589,0.055234954657873044,0.00015524654
0.9852941176470589,0.05528052805280528,0.00015610034
0.9852941176470589,0.05532617671345995,0.00015768732
0.9852941176470589,0.05537190082644628,0.0001583527
0.9852941176470589,0.055417700578990904,0.00015929344
0.9852941176470589,0.055463576158940396,0.00015929983
0.9852941176470589,0.05550952775476388,0.00015995676
0.9852941176470589,0.05555555555555555,0.00016135152
0.9852941176470589,0.05560165975103734,0.00016204195
0.9852941176470589,0.05564784053156146,0.00016247066
0.9852941176470589,0.05569409808811305,0.00016315996
0.9852941176470589,0.05574043261231281,0.00016457793
0.9852941176470589,0.05578684429641965,0.00016596487
0.9852941176470589,0.05583333333333333,0.00016691502
0.9852941176470589,0.05587989991659716,0.00016758432
0.9852941176470589,0.055926544240400666,0.00016861544
0.9852941176470589,0.055973266499582286,0.0001687446
0.9852941176470589,0.056020066889632104,0.00016906156
0.9852941176470589,0.05606694560669456,0.00016914154
0.9852941176470589,0.05611390284757119,0.00016962411
0.9852941176470589,0.056160938809723386,0.00016981637
0.9852941176470589,0.05620805369127517,0.00017056333
0.9852941176470589,0.056255247691015954,0.00017099649
0.9852941176470589,0.05630252100840336,0.0001713002
0.9852941176470589,0.056349873843566024,0.00017139429
0.9852941176470589,0.0563973063973064,0.00017180826
0.9852941176470589,0.05644481887110362,0.00017335874
0.9852941176470589,0.05649241146711636,0.00017362821
0.9852941176470589,0.056540084388185655,0.00017378756
0.9852941176470589,0.056587837837837836,0.00017404361
0.9852941176470589,0.0566356720202874,0.00017524541
0.9852941176470589,0.05668358714043993,0.00017543432
0.9852941176470589,0.056731583403895,0.00017735103
0.9852941176470589,0.05677966101694915,0.00017771294
0.9852941176470589,0.056827820186598814,0.00017957162
0.9852941176470589,0.056876061120543296,0.0001796785
0.9852941176470589,0.05692438402718777,0.00018009031
0.9852941176470589,0.05697278911564626,0.00018106763
0.9852941176470589,0.05702127659574468,0.00018192061
0.9852941176470589,0.05706984667802385,0.00018274572
0.9852941176470589,0.05711849957374254,0.00018278336
0.9852941176470589,0.05716723549488054,0.00018286599
0.9852941176470589,0.05721605465414176,0.0001830799
0.9852941176470589,0.05726495726495726,0.00018397428
0.9852941176470589,0.05731394354148845,0.00018401463
0.9852941176470589,0.05736301369863014,0.00018407885
0.9852941176470589,0.05741216795201371,0.00018535525
0.9852941176470589,0.057461406518010294,0.00018566973
0.9852941176470589,0.05751072961373391,0.00018596936
0.9852941176470589,0.05756013745704467,0.00018654743
0.9852941176470589,0.05760963026655202,0.00018661433
0.9852941176470589,0.0576592082616179,0.00018691581
0.9852941176470589,0.05770887166236004,0.00018784883
0.9852941176470589,0.05775862068965517,0.00018932203
0.9852941176470589,0.057808455565142365,0.00018986165
0.9852941176470589,0.05785837651122625,0.00018990527
0.9852941176470589,0.05790838375108038,0.0001902763
0.9852941176470589,0.05795847750865052,0.00019066586
0.9852941176470589,0.05800865800865801,0.00019084755
0.9852941176470589,0.05805892547660312,0.00019228781
0.9852941176470589,0.058109280138768434,0.00019232523
0.9852941176470589,0.058159722222222224,0.00019255055
0.9852941176470589,0.05821025195482189,0.00019273754
0.9852941176470589,0.058260869565217394,0.0001933184
0.9852941176470589,0.058311575282854654,0.00019334955
0.9852941176470589,0.05836236933797909,0.00019362997
0.9852941176470589,0.05841325196163906,0.00019523228
0.9852941176470589,0.05846422338568935,0.00019527173
0.9852941176470589,0.05851528384279476,0.00019536597
0.9852941176470589,0.05856643356643357,0.00019538518
0.9852941176470589,0.05861767279090114,0.0001956221
0.9852941176470589,0.05866900175131348,0.00019675102
0.9852941176470589,0.058720420683610865,0.00019811638
0.9852941176470589,0.058771929824561406,0.0001988994
0.9852941176470589,0.058823529411764705,0.00019953308
0.9852941176470589,0.058875219683655534,0.00019965925
0.9852941176470589,0.058927000879507474,0.00020042679
0.9852941176470589,0.05897887323943662,0.00020133697
0.9852941176470589,0.059030837004405284,0.00020155824
0.9852941176470589,0.059082892416225746,0.00020172955
0.9852941176470589,0.05913503971756399,0.0002020356
0.9852941176470589,0.05918727915194346,0.00020363386
0.9852941176470589,0.0592396109637489,0.00020419147
0.9852941176470589,0.05929203539823009,0.00020629595
0.9852941176470589,0.05934455270150576,0.00020673861
0.9852941176470589,0.05939716312056738,0.00020792849
0.9852941176470589,0.05944986690328305,0.00020849149
0.9852941176470589,0.05950266429840142,0.0002091316
0.9852941176470589,0.059555555555555556,0.00020966228
0.9852941176470589,0.059608540925266906,0.00021135468
0.9852941176470589,0.05966162065894924,0.00021190757
0.9852941176470589,0.059714795008912656,0.00021209092
0.9852941176470589,0.05976806422836753,0.00021328028
0.9852941176470589,0.059821428571428574,0.00021339254
0.9852941176470589,0.05987488829311886,0.00021393914
0.9852941176470589,0.05992844364937388,0.00021428967
0.9852941176470589,0.05998209489704566,0.00021454133
0.9852941176470589,0.06003584229390681,0.00021556062
0.9852941176470589,0.060089686098654706,0.00021563483
0.9852941176470589,0.06014362657091562,0.0002158788
0.9852941176470589,0.06019766397124888,0.00021619376
0.9852941176470589,0.06025179856115108,0.00021845462
0.9852941176470589,0.06030603060306031,0.00021876353
0.9852941176470589,0.06036036036036036,0.00022069702
0.9852941176470589,0.060414788097385035,0.00022377366
0.9852941176470589,0.06046931407942238,0.00022457798
0.9852941176470589,0.06052393857271906,0.00022499998
0.9852941176470589,0.06057866184448463,0.00022551438
0.9852941176470589,0.06063348416289593,0.0002285117
0.9852941176470589,0.06068840579710145,0.00022861607
0.9852941176470589,0.06074342701722575,0.00022870656
0.9852941176470589,0.060798548094373864,0.00022871156
0.9852941176470589,0.06085376930063579,0.00022938049
0.9852941176470589,0.060909090909090906,0.00023173059
0.9852941176470589,0.060964513193812554,0.00023182429
0.9852941176470589,0.0610200364298725,0.00023211604
0.9852941176470589,0.061075660893345485,0.00023235561
0.9852941176470589,0.06113138686131387,0.00023284173
0.9852941176470589,0.06118721461187215,0.00023287859
0.9852941176470589,0.061243144424131625,0.00023301497
0.9852941176470589,0.06129917657822507,0.00023488463
0.9852941176470589,0.06135531135531135,0.00023540187
0.9852941176470589,0.0614115490375802,0.00023570617
0.9852941176470589,0.061467889908256884,0.0002360746
0.9852941176470589,0.06152433425160698,0.00023675282
0.9852941176470589,0.06158088235294118,0.00023786945
0.9852941176470589,0.061637534498620056,0.0002383771
0.9852941176470589,0.061694290976058934,0.00023840164
0.9852941176470589,0.06175115207373272,0.00023939797
0.9852941176470589,0.061808118081180814,0.00023993517
0.9852941176470589,0.061865189289012,0.00024101784
0.9852941176470589,0.06192236598890943,0.00024190833
0.9852941176470589,0.061979648473635525,0.00024245719
0.9852941176470589,0.062037037037037036,0.0002426022
0.9852941176470589,0.06209453197405004,0.00024279657
0.9852941176470589,0.06215213358070501,0.00024282804
0.9852941176470589,0.06220984215413185,0.0002429202
0.9852941176470589,0.062267657992565055,0.00024358329
0.9852941176470589,0.062325581395348835,0.00024383214
0.9852941176470589,0.06238361266294227,0.00024510644
0.9852941176470589,0.06244175209692451,0.0002451083
0.9852941176470589,0.0625,0.00024673223
0.9852941176470589,0.06255835667600373,0.00024843894
0.9852941176470589,0.06261682242990654,0.00024918144
0.9852941176470589,0.0626753975678204,0.0002504975
0.9852941176470589,0.06273408239700375,0.00025156955
0.9852941176470589,0.06279287722586692,0.00025455048
0.9852941176470589,0.06285178236397748,0.0002550057
0.9852941176470589,0.06291079812206572,0.00025561254
0.9852941176470589,0.06296992481203008,0.0002569577
0.9852941176470589,0.06302916274694262,0.00025792082
0.9852941176470589,0.06308851224105462,0.00026034648
0.9852941176470589,0.06314797360980208,0.0002603728
0.9852941176470589,0.06320754716981132,0.00026076185
0.9852941176470589,0.06326723323890462,0.0002614367
0.9852941176470589,0.06332703213610585,0.00026169684
0.9852941176470589,0.06338694418164617,0.00026213983
0.9852941176470589,0.0634469696969697,0.00026306696
0.9852941176470589,0.06350710900473934,0.00026348038
0.9852941176470589,0.0635673624288425,0.00026371737
0.9852941176470589,0.06362773029439696,0.0002644425
0.9852941176470589,0.06368821292775666,0.00026519617
0.9852941176470589,0.06374881065651761,0.0002652968
0.9852941176470589,0.06380952380952382,0.00026539876
0.9852941176470589,0.06387035271687322,0.0002663674
0.9852941176470589,0.06393129770992366,0.00026671196
0.9852941176470589,0.06399235912129896,0.0002670112
0.9852941176470589,0.06405353728489484,0.0002678115
0.9852941176470589,0.06411483253588517,0.00026860985
0.9852941176470589,0.06417624521072797,0.000269801
0.9852941176470589,0.06423777564717162,0.00027033503
0.9852941176470589,0.06429942418426103,0.00027066027
0.9852941176470589,0.0643611911623439,0.00027156054
0.9852941176470589,0.06442307692307692,0.00027182917
0.9852941176470589,0.06448508180943215,0.0002718494
0.9852941176470589,0.06454720616570328,0.00027222701
0.9852941176470589,0.06460945033751206,0.00027263482
0.9852941176470589,0.06467181467181467,0.00027275205
0.9852941176470589,0.0647342995169082,0.00027486947
0.9852941176470589,0.06479690522243714,0.00027633595
0.9852941176470589,0.06485963213939981,0.0002765204
0.9852941176470589,0.06492248062015504,0.00027664966
0.9852941176470589,0.06498545101842872,0.00027718136
0.9852941176470589,0.06504854368932039,0.0002779459
0.9852941176470589,0.06511175898931001,0.00027904593
0.9852941176470589,0.0651750972762646,0.00028034192
0.9852941176470589,0.06523855890944498,0.0002818768
0.9852941176470589,0.06530214424951267,0.00028188084
0.9852941176470589,0.06536585365853659,0.00028226298
0.9852941176470589,0.0654296875,0.00028282436
0.9852941176470589,0.06549364613880743,0.00028311872
0.9852941176470589,0.06555772994129158,0.00028931833
0.9852941176470589,0.06562193927522038,0.00029272746
0.9852941176470589,0.06568627450980392,0.00029327357
0.9705882352941176,0.0647693817468106,0.00029416123
0.9705882352941176,0.06483300589390963,0.00029422884
0.9705882352941176,0.06489675516224189,0.00029536683
0.9705882352941176,0.06496062992125984,0.00029551415
0.9705882352941176,0.06502463054187192,0.0002963284
0.9705882352941176,0.0650887573964497,0.00029709726
0.9705882352941176,0.06515301085883514,0.00029721286
0.9705882352941176,0.06521739130434782,0.00029812098
0.9705882352941176,0.06528189910979229,0.0002986322
0.9705882352941176,0.06534653465346535,0.00029867518
0.9705882352941176,0.06541129831516353,0.00029976948
0.9705882352941176,0.06547619047619048,0.00029985583
0.9705882352941176,0.06554121151936444,0.00030107558
0.9705882352941176,0.06560636182902585,0.00030119327
0.9705882352941176,0.06567164179104477,0.00030123664
0.9705882352941176,0.06573705179282868,0.000301622
0.9705882352941176,0.06580259222333001,0.00030477365
0.9705882352941176,0.0658682634730539,0.00030569293
0.9705882352941176,0.06593406593406594,0.0003057352
0.9705882352941176,0.066,0.00030575966
0.9705882352941176,0.06606606606606606,0.0003069253
0.9705882352941176,0.06613226452905811,0.00030803634
0.9705882352941176,0.06619859578736209,0.00030985128
0.9705882352941176,0.06626506024096386,0.00031067862
0.9705882352941176,0.06633165829145729,0.0003113618
0.9705882352941176,0.06639839034205232,0.00031288774
0.9705882352941176,0.06646525679758308,0.0003147964
0.9705882352941176,0.06653225806451613,0.00031621073
0.9705882352941176,0.06659939455095863,0.00031621705
0.9705882352941176,0.06666666666666667,0.00031694534
0.9705882352941176,0.06673407482305359,0.00031799407
0.9705882352941176,0.06680161943319839,0.00031850656
0.9705882352941176,0.0668693009118541,0.00031979574
0.9705882352941176,0.06693711967545639,0.0003230174
0.9705882352941176,0.06700507614213198,0.00032336373
0.9705882352941176,0.06707317073170732,0.00032469857
0.9705882352941176,0.0671414038657172,0.0003247165
0.9705882352941176,0.06720977596741344,0.00032476295
0.9705882352941176,0.0672782874617737,0.0003250086
0.9705882352941176,0.0673469387755102,0.0003253412
0.9705882352941176,0.06741573033707865,0.0003261757
0.9705882352941176,0.06748466257668712,0.00032640714
0.9705882352941176,0.06755373592630501,0.00032851097
0.9705882352941176,0.06762295081967214,0.00032863565
0.9705882352941176,0.06769230769230769,0.0003288707
0.9705882352941176,0.06776180698151951,0.0003289974
0.9705882352941176,0.06783144912641316,0.0003292484
0.9705882352941176,0.06790123456790123,0.00033055176
0.9705882352941176,0.06797116374871266,0.00033110025
0.9705882352941176,0.06804123711340206,0.00033272034
0.9705882352941176,0.06811145510835913,0.00033277934
0.9705882352941176,0.06818181818181818,0.00033293103
0.9705882352941176,0.06825232678386763,0.00033434393
0.9705882352941176,0.06832298136645963,0.00033638213
0.9705882352941176,0.06839378238341969,0.0003369093
0.9705882352941176,0.06846473029045644,0.0003373197
0.9705882352941176,0.06853582554517133,0.0003417336
0.9705882352941176,0.06860706860706861,0.0003425838
0.9705882352941176,0.06867845993756504,0.0003439555
0.9705882352941176,0.06875,0.00034608415
0.9705882352941176,0.06882168925964546,0.0003476312
0.9705882352941176,0.06889352818371608,0.0003476962
0.9705882352941176,0.06896551724137931,0.0003486212
0.9705882352941176,0.06903765690376569,0.00034991096
0.9705882352941176,0.06910994764397906,0.00035105553
0.9705882352941176,0.06918238993710692,0.00035127363
0.9705882352941176,0.06925498426023086,0.00035144782
0.9705882352941176,0.06932773109243698,0.0003514706
0.9705882352941176,0.0694006309148265,0.0003518434
0.9705882352941176,0.06947368421052631,0.0003529078
0.9705882352941176,0.06954689146469968,0.00035602666
0.9705882352941176,0.06962025316455696,0.00035639905
0.9705882352941176,0.06969376979936642,0.00035681447
0.9705882352941176,0.06976744186046512,0.0003580456
0.9705882352941176,0.06984126984126984,0.00035810535
0.9705882352941176,0.06991525423728813,0.00035981604
0.9705882352941176,0.06998939554612937,0.00036404634
0.9705882352941176,0.07006369426751592,0.00036588445
0.9705882352941176,0.07013815090329437,0.00036797242
0.9705882352941176,0.07021276595744681,0.00036917673
0.9705882352941176,0.07028753993610223,0.0003697648
0.9705882352941176,0.07036247334754797,0.0003755748
0.9705882352941176,0.07043756670224119,0.00037706862
0.9705882352941176,0.07051282051282051,0.00037906316
0.9705882352941176,0.07058823529411765,0.0003796266
0.9705882352941176,0.07066381156316917,0.00038217352
0.9705882352941176,0.0707395498392283,0.00038515654
